DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|STUDENTGROUP|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
470|6362|E|2|2012|9|61|39|68.2|72|173|314|NULL
470|6362|E|1|2012|3|61|55|59.4|82.1|133|223|NULL
470|6362|E|1|2012|9|59|58|52.5|73.9|181|322|NULL
470|6362|E|2|2012|11|58|67|37.8|32.6|45|46|NULL
470|6362|E|1|2012|6|70.5|77|50|54.3|24|46|NULL
470|6362|E|2|2013|2|59|31|78.4|74.6|37|67|NULL
470|6362|E|1|2013|2|71.5|48.5|72.5|69.9|40|73|NULL
470|6362|E|2|2013|1|48|38.5|60|62.4|50|85|NULL
470|6362|E|1|2013|11|66|77|41.7|37.5|24|24|NULL
470|6362|E|1|2013|10|92.5|31|100|100|8|8|NULL
470|6362|E|1|2013|8|61|92|33.3|22.2|3|9|NULL
470|6362|E|2|2013|10|83|21|100|100|5|8|NULL
470|6362|E|2|2013|12|52.5|14.5|100|100|22|22|NULL
470|6362|E|1|2013|7|68.5|47|70|75|90|148|NULL
470|6362|E|1|2013|9|66|50|65.9|70.5|85|149|NULL
470|6362|E|2|2013|7|54|34.5|70.2|70.6|84|143|NULL
470|6362|E|2|2013|9|51|38.5|65.9|66|82|144|NULL
470|6362|E|1|2013|12|68|19|91.3|100|23|23|NULL
470|6362|E|1|2013|3|68|41|75.4|85.7|65|105|NULL
470|6362|E|1|2013|4|70|66|53.6|44.2|28|52|NULL
470|6362|E|2|2013|8|35|73|0|22.2|3|9|NULL
470|6362|E|1|2013|5|66|43|69.3|78.3|75|129|NULL
470|6362|E|2|2013|11|57|70.5|45.5|22.7|22|22|NULL
470|6362|E|1|2013|1|66|47|66|73.8|53|84|NULL
470|6362|E|2|2013|5|52|34|70.7|72.3|75|130|NULL
470|6362|E|2|2013|6|57|52|50|40.9|12|22|NULL
470|6362|E|2|2013|4|46|43.5|50|48.9|22|45|NULL
470|6362|E|1|2013|6|91|75|66.7|42.9|18|28|NULL
470|6362|E|2|2013|3|57|33|73.8|75.7|65|107|NULL
470|6418|H|2|2011|9|53|29.5|52.9|60|17|42|NULL
470|6418|H|1|2011|5|53|99|7.7|9.7|13|32|NULL
470|6418|H|1|2011|6|28|99|0|0|5|10|NULL
470|6418|H|2|2011|6|47|74|20|30|5|10|NULL
470|6418|H|2|2011|3|48|20|75|69.2|8|27|NULL
470|6418|H|2|2011|4|53|52.5|33.3|42.9|9|15|NULL
470|6418|H|2|2011|5|61|13|66.7|70|12|32|NULL
470|6418|H|1|2011|9|38|99|5.6|7.3|18|42|NULL
470|6418|H|1|2011|2|43|99|9.1|9.1|11|23|NULL
470|6418|H|2|2011|7|53|29.5|52.9|60|17|42|NULL
470|6418|H|1|2011|3|48|99|12.5|11.5|8|27|NULL
470|6418|H|1|2011|4|32.5|99|0|0|10|15|NULL
470|6418|H|2|2011|2|63|32|54.5|63.6|11|23|NULL
470|6418|H|1|2011|1|20|99|0|5.3|7|19|NULL
470|6418|H|2|2011|11|57|73|40|40|5|10|NULL
470|6418|H|1|2011|7|38|99|5.6|7.3|18|42|NULL
470|6418|H|2|2011|12|74|1.5|100|100|3|8|NULL
470|6418|H|1|2011|11|67|99|0|0|5|9|NULL
470|6418|H|2|2011|1|46|24|50|55.6|6|19|NULL
470|6418|H|1|2011|12|32|87.5|16.7|33.3|6|9|NULL
470|6418|H|1|2012|4|63|98|33.3|14.3|3|15|NULL
470|6418|H|1|2012|3|66.5|99|0|5.9|6|17|NULL
470|6418|H|2|2012|6|46.5|99|0|0|2|4|NULL
470|6418|H|2|2012|4|82|51|100|58.3|3|13|NULL
470|6418|H|1|2012|5|64|99|14.3|11.1|7|27|NULL
470|6418|H|1|2012|7|64|99|11.1|10|9|31|NULL
470|6418|H|2|2012|2|46.5|87|50|44.4|4|19|NULL
470|6418|H|2|2012|5|21|63|62.5|48.1|8|27|NULL
470|6418|H|1|2012|6|52|99|0|0|2|5|NULL
470|6418|H|2|2012|8|82|51|100|100|1|1|NULL
470|6418|H|2|2012|12|13|2|100|100|3|5|NULL
470|6418|H|2|2012|9|21|78.5|50|43.3|10|31|NULL
470|6418|H|1|2012|2|52|99|0|5.3|4|20|NULL
470|6418|H|1|2012|12|63|98|33.3|40|3|5|NULL
470|6418|H|2|2012|1|21|66.5|50|41.7|6|12|NULL
470|6418|H|1|2012|9|64|99|11.1|9.7|9|32|NULL
470|6418|H|2|2012|7|18|82|44.4|41.4|9|30|NULL
470|6418|H|2|2012|3|18|87|28.6|33.3|7|18|NULL
470|6418|H|2|2012|11|46.5|99|25|20|4|5|NULL
470|6418|H|1|2012|11|71|99|0|0|3|7|NULL
470|6418|H|1|2012|1|64|99|20|16.7|5|12|NULL
470|6418|H|1|2013|3|22.5|97|0|0|6|8|NULL
470|6418|H|2|2013|4|18|45|33.3|33.3|3|6|NULL
470|6418|H|1|2013|2|37.5|99|0|0|6|10|NULL
470|6418|H|2|2013|1|26|26.5|50|50|4|4|NULL
470|6418|H|1|2013|4|27.5|99|0|0|4|6|NULL
470|6418|H|2|2013|7|18|20|44.4|50|9|14|NULL
470|6418|H|1|2013|7|26|99|0|0|10|14|NULL
470|6418|H|2|2013|11|18|40|33.3|33.3|3|3|NULL
470|6418|H|1|2013|9|26|99|0|0|10|14|NULL
470|6418|H|1|2013|11|39|99|0|0|3|3|NULL
470|6418|H|2|2013|5|18|20|44.4|50|9|14|NULL
470|6418|H|1|2013|1|8|90|0|0|4|4|NULL
470|6418|H|1|2013|5|26|99|0|0|10|14|NULL
470|6418|H|2|2013|12|3|4|100|100|1|1|NULL
470|6418|H|2|2013|2|18|20|40|50|5|10|NULL
470|6418|H|2|2013|9|18|20|44.4|50|9|14|NULL
470|6418|H|2|2013|3|27|17.5|50|62.5|6|8|NULL
470|6418|H|1|2013|12|25|66.5|0|0|2|2|NULL
470|6492|E|1|2011|5|50.5|44.5|52.1|80.5|48|77|NULL
470|6492|E|1|2011|11|46.5|76|21.4|3.6|28|28|NULL
470|6492|E|1|2011|12|56|32|77.8|100|27|27|NULL
470|6492|E|1|2011|6|48.5|66|35|41.9|60|93|NULL
470|6492|E|1|2011|8|39|69|25|35.3|12|17|NULL
470|6492|E|2|2011|9|40.5|52|41.7|47.2|72|127|NULL
470|6492|E|2|2011|11|25|79|23.8|4.8|21|21|NULL
470|6492|E|2|2011|12|47|22|75|95|20|21|NULL
470|6492|E|2|2011|4|40|57|38.8|37.6|49|87|NULL
470|6492|E|2|2011|2|47|49|48.8|53.6|43|70|NULL
470|6492|E|2|2011|5|40|40|44.7|72.6|47|75|NULL
470|6492|E|1|2011|2|54|60.5|46.4|63.1|56|84|NULL
470|6492|E|1|2011|10|79|23|100|100|9|10|NULL
470|6492|E|1|2011|3|58|39|61.8|87|34|54|NULL
470|6492|E|2|2011|1|32|49|40.5|47.7|37|67|NULL
470|6492|E|2|2011|10|46|17|75|100|8|10|NULL
470|6492|E|1|2011|7|49.5|55.5|44.8|62.1|96|153|NULL
470|6492|E|2|2011|8|47|66|45.5|40|11|15|NULL
470|6492|E|2|2011|7|41|47|44.9|52.1|69|122|NULL
470|6492|E|2|2011|6|47|69|45.5|24.6|33|62|NULL
470|6492|E|2|2011|3|43|33.5|54.8|73.5|31|50|NULL
470|6492|E|1|2011|4|45|61.5|33.8|46.6|74|116|NULL
470|6492|E|1|2011|9|45|58|37.4|56.9|99|160|NULL
470|6492|E|1|2011|1|37|52|38.5|55.8|52|86|NULL
470|6492|E|1|2012|10|55|26|88.9|100|9|11|NULL
470|6492|E|1|2012|5|68|60|66|87.8|47|76|NULL
470|6492|E|1|2012|12|57|41.5|81.5|100|27|28|NULL
470|6492|E|2|2012|8|66|75|45.5|35|11|21|NULL
470|6492|E|1|2012|3|66|56|72.2|92.5|36|55|NULL
470|6492|E|1|2012|2|60|60|55.1|76.8|49|82|NULL
470|6492|E|2|2012|12|63|22|95.2|100|21|21|NULL
470|6492|E|1|2012|6|56.5|70|38.3|58.9|60|96|NULL
470|6492|E|1|2012|11|62|85.5|25.9|25.9|27|28|NULL
470|6492|E|2|2012|11|57|79|19|4.8|21|21|NULL
470|6492|E|1|2012|9|61.5|68.5|46.9|69.6|98|161|NULL
470|6492|E|1|2012|1|62.5|70|46.6|66.7|58|90|NULL
470|6492|E|2|2012|7|56|46|60|57.8|70|128|NULL
470|6492|E|1|2012|7|61|63|55.9|77.4|93|148|NULL
470|6492|E|1|2012|8|56.5|81|14.3|34.8|14|24|NULL
470|6492|E|2|2012|10|49|10.5|100|100|8|11|NULL
470|6492|E|2|2012|9|59|50|53.4|51.1|73|138|NULL
470|6492|E|2|2012|1|62|54|53.3|47|45|84|NULL
470|6492|E|2|2012|5|63|39.5|77.1|77.9|48|78|NULL
470|6492|E|2|2012|2|59|38.5|63.9|64.6|36|65|NULL
470|6492|E|2|2012|4|56|57|42.6|38.3|47|94|NULL
470|6492|E|1|2012|4|57|70.5|39.4|62.1|71|117|NULL
470|6492|E|2|2012|6|52|62|30.3|29.6|33|71|NULL
470|6492|E|2|2012|3|63|35.5|79.4|83.3|34|55|NULL
470|6492|E|1|2013|10|69|23|85.7|100|7|7|NULL
470|6492|E|1|2013|2|54|53|43.6|63.9|55|97|NULL
470|6492|E|1|2013|11|43|85|7.4|7.4|27|27|NULL
470|6492|E|2|2013|10|76|16|100|100|7|7|NULL
470|6492|E|2|2013|11|47.5|78.5|22.7|4.5|22|22|NULL
470|6492|E|1|2013|9|48.5|60|35.7|56.3|98|190|NULL
470|6492|E|1|2013|1|41.5|63.5|34|52|50|100|NULL
470|6492|E|2|2013|8|46|61.5|25|29.4|12|17|NULL
470|6492|E|2|2013|5|50.5|37|60|69.6|40|69|NULL
470|6492|E|1|2013|8|41.5|79.5|7.1|26.3|14|19|NULL
470|6492|E|2|2013|9|52|48|50|52.9|74|140|NULL
470|6492|E|1|2013|4|51.5|62|34.1|50.6|82|158|NULL
470|6492|E|1|2013|5|47|45|45|66.7|40|69|NULL
470|6492|E|2|2013|6|59|57|48.8|42.3|41|78|NULL
470|6492|E|2|2013|2|62|43|64.9|60.3|37|73|NULL
470|6492|E|1|2013|6|51|64|35.4|53.1|65|128|NULL
470|6492|E|1|2013|12|39|24.5|65.4|96.2|26|26|NULL
470|6492|E|1|2013|7|51|54|44|61.2|91|178|NULL
470|6492|E|2|2013|4|51|52.5|48.3|43.1|58|109|NULL
470|6492|E|2|2013|7|58|45|59.4|58.5|69|130|NULL
470|6492|E|2|2013|3|64|25|69.6|89.5|23|38|NULL
470|6492|E|1|2013|3|40|30|56.5|87.2|23|39|NULL
470|6492|E|2|2013|1|47|52.5|45.5|50|44|74|NULL
470|6492|E|2|2013|12|61|19|78.9|100|19|19|NULL
2690|6500|E|1|2011|9|41|53|35.1|58.7|77|138|NULL
2690|6500|E|1|2011|6|49|47|50|58.8|12|17|NULL
2690|6500|E|1|2011|8|49|67|11.1|31.2|9|16|NULL
2690|6500|E|2|2011|9|25.5|46|30.3|55.8|76|138|NULL
2690|6500|E|1|2011|10|63|38|100|100|3|5|NULL
2690|6500|E|1|2011|7|41|51|40.8|63.8|71|127|NULL
2690|6500|E|1|2011|11|40.5|74|5|4.8|20|21|NULL
2690|6500|E|1|2011|12|37.5|36|55|90|20|20|NULL
2690|6500|E|2|2011|7|26.5|43|35.7|62.2|70|127|NULL
2690|6500|E|1|2011|4|39.5|52|35.5|60.4|76|134|NULL
2690|6500|E|2|2011|10|36|16|100|100|3|5|NULL
2690|6500|E|2|2011|12|18|22|47.6|95.2|21|21|NULL
2690|6500|E|1|2011|5|41.5|52.5|35.3|60.3|68|126|NULL
2690|6500|E|2|2011|8|19|67|11.1|18.8|9|16|NULL
2690|6500|E|2|2011|11|25.5|66|5|9.5|20|21|NULL
2690|6500|E|2|2011|5|24|43|32.8|58.1|67|124|NULL
2690|6500|E|2|2011|1|25|46|37.8|54.8|45|84|NULL
2690|6500|E|2|2011|3|22|40|0|75|4|8|NULL
2690|6500|E|1|2011|2|41.5|50|41.2|56.9|34|58|NULL
2690|6500|E|1|2011|3|59.5|59|75|55.6|4|9|NULL
2690|6500|E|2|2011|2|26.5|44.5|26.5|61|34|59|NULL
2690|6500|E|2|2011|6|35.5|54|33.3|52.6|12|19|NULL
2690|6500|E|1|2011|1|40|53.5|34.8|62.4|46|85|NULL
2690|6500|E|2|2011|4|26|46|34.7|56.3|75|135|NULL
2690|6500|E|1|2012|8|17.5|87|0|5.9|6|17|NULL
2690|6500|E|2|2012|10|30|9.5|100|100|4|7|NULL
2690|6500|E|1|2012|12|24|43.5|50|93.8|16|16|NULL
2690|6500|E|1|2012|5|26|66.5|19.4|45.2|62|124|NULL
2690|6500|E|1|2012|10|57|34|100|100|4|7|NULL
2690|6500|E|2|2012|5|29|48|32.8|51.2|61|122|NULL
2690|6500|E|2|2012|3|35|49.5|33.3|57.1|9|22|NULL
2690|6500|E|1|2012|7|27.5|63.5|21|52.1|62|117|NULL
2690|6500|E|1|2012|9|24.5|67.5|14.1|43.3|64|127|NULL
2690|6500|E|1|2012|6|27|61|16.7|60|6|10|NULL
2690|6500|E|2|2012|1|34.5|48|38.6|50|44|73|NULL
2690|6500|E|2|2012|2|26|46|30.4|52.5|23|59|NULL
2690|6500|E|2|2012|7|28|47.5|37.7|57.4|61|116|NULL
2690|6500|E|1|2012|2|21.5|67|12.5|43.3|24|60|NULL
2690|6500|E|2|2012|11|50|71|17.6|5.9|17|17|NULL
2690|6500|E|2|2012|9|28|48|31.7|48.4|63|125|NULL
2690|6500|E|1|2012|11|41|87|0|0|19|19|NULL
2690|6500|E|2|2012|6|44.5|53.5|66.7|50|6|10|NULL
2690|6500|E|2|2012|8|38|66.5|16.7|6.2|6|16|NULL
2690|6500|E|1|2012|1|33.5|66|22.7|48.6|44|74|NULL
2690|6500|E|1|2012|4|28|66|20.3|48.2|59|110|NULL
2690|6500|E|1|2012|3|11|71|11.1|37.5|9|24|NULL
2690|6500|E|2|2012|12|29|27|64.7|88.2|17|17|NULL
2690|6500|E|2|2012|4|28.5|47.5|36.2|50|58|110|NULL
2690|6500|E|1|2013|7|31|63|24.6|43.2|61|118|NULL
2690|6500|E|2|2013|2|22|49|30.8|53.4|39|73|NULL
2690|6500|E|1|2013|10|43|34|66.7|100|3|4|NULL
2690|6500|E|1|2013|2|29|65|20.5|28.9|39|76|NULL
2690|6500|E|1|2013|8|26|80|0|4.8|13|21|NULL
2690|6500|E|2|2013|5|26.5|48|33.3|50.4|66|119|NULL
2690|6500|E|1|2013|11|30|88|0|5.3|17|19|NULL
2690|6500|E|1|2013|9|30|65|18.3|35.6|71|135|NULL
2690|6500|E|2|2013|1|33|49|31.2|46.7|32|60|NULL
2690|6500|E|2|2013|9|26.5|49.5|29.4|48.8|68|129|NULL
2690|6500|E|2|2013|3|18|57|40|66.7|5|12|NULL
2690|6500|E|1|2013|12|42|40|52.9|82.4|17|17|NULL
2690|6500|E|2|2013|8|31|63.5|0|4.8|12|21|NULL
2690|6500|E|1|2013|5|30|65|20.3|36.8|69|125|NULL
2690|6500|E|1|2013|4|30|65|19.4|36.8|67|125|NULL
2690|6500|E|1|2013|3|41|56|28.6|42.9|7|14|NULL
2690|6500|E|2|2013|10|58|15|66.7|100|3|4|NULL
2690|6500|E|1|2013|1|30|67|20|47.6|35|63|NULL
2690|6500|E|2|2013|4|28|49|30.3|48.8|66|121|NULL
2690|6500|E|1|2013|6|41|64|20|42.9|5|14|NULL
2690|6500|E|2|2013|6|32|57|0|50|5|14|NULL
2690|6500|E|2|2013|7|26|47|37.3|58.9|59|112|NULL
2690|6500|E|2|2013|12|33|27|63.2|89.5|19|19|NULL
2690|6500|E|2|2013|11|27.5|68|11.1|0|18|19|NULL
1040|6524|M|1|2011|6|14|58|0|0|1|1|NULL
1040|6524|M|2|2011|6|26|25|100|100|1|1|NULL
1040|6524|M|1|2011|8|56|88|20|30.4|20|24|NULL
1040|6524|M|1|2011|7|55|53|52.5|79.5|303|336|NULL
1040|6524|M|2|2011|2|55|16|86.3|93|153|171|NULL
1040|6524|M|1|2011|2|55|57|48.4|75.4|153|171|NULL
1040|6524|M|1|2011|9|55|54|50.5|76.3|323|360|NULL
1040|6524|M|2|2011|5|51|17|80.7|89.1|321|359|NULL
1040|6524|M|2|2011|3|50.5|18|80.4|89|312|346|NULL
1040|6524|M|1|2011|5|55|54|50.6|76.5|322|359|NULL
1040|6524|M|1|2011|1|55.5|51|52.4|77.1|170|189|NULL
1040|6524|M|1|2011|11|58|78.5|24.4|30.5|82|82|NULL
1040|6524|M|2|2011|8|45|46|45|39.1|20|24|NULL
1040|6524|M|2|2011|4|60.5|15.5|90|92.9|10|14|NULL
1040|6524|M|1|2011|3|55|54|50.2|75.9|313|346|NULL
1040|6524|M|2|2011|11|62|40|70|66.2|80|82|NULL
1040|6524|M|1|2011|12|56|24|81.2|98.8|80|80|NULL
1040|6524|M|1|2011|4|52|49.5|60|85.7|10|14|NULL
1040|6524|M|2|2011|9|51|17.5|80.7|89.1|322|360|NULL
1040|6524|M|2|2011|7|51|16|83.1|92.5|302|336|NULL
1040|6524|M|2|2011|12|40|5|87.8|100|82|82|NULL
1040|6524|M|2|2011|1|47|19|75.7|85.6|169|189|NULL
1040|6524|M|1|2012|5|52|45|57.7|76.3|369|379|NULL
1040|6524|M|1|2012|6|66|69.5|50|50|2|2|NULL
1040|6524|M|2|2012|2|63|16|91.3|93.6|184|188|NULL
1040|6524|M|1|2012|7|52.5|44.5|58.1|77.9|356|366|NULL
1040|6524|M|2|2012|5|55|16|86.4|92.1|369|379|NULL
1040|6524|M|1|2012|9|52|45|57.7|76.1|371|381|NULL
1040|6524|M|2|2012|8|47|66|46.7|40|15|15|NULL
1040|6524|M|1|2012|8|50|87|46.7|33.3|15|15|NULL
1040|6524|M|1|2012|11|64|84|26.3|23.2|95|95|NULL
1040|6524|M|2|2012|1|47|16|81.3|90.2|187|193|NULL
1040|6524|M|1|2012|4|70|63|64.7|66.7|17|18|NULL
1040|6524|M|1|2012|12|45|14|86|98.9|93|93|NULL
1040|6524|M|1|2012|2|49|52|51.6|72.9|184|188|NULL
1040|6524|M|2|2012|7|55|16|87.9|94|356|366|NULL
1040|6524|M|2|2012|12|43|6|93.5|100|93|93|NULL
1040|6524|M|2|2012|6|50.5|45.5|50|50|2|2|NULL
1040|6524|M|1|2012|3|51.5|44|57.3|76.6|354|363|NULL
1040|6524|M|2|2012|9|55|16|86.3|91.9|371|381|NULL
1040|6524|M|2|2012|3|54|16|86.2|92.8|354|363|NULL
1040|6524|M|2|2012|11|66.5|40|75.5|74.5|94|94|NULL
1040|6524|M|1|2012|1|57|39|63.6|79.3|187|193|NULL
1040|6524|M|2|2012|4|67|19|88.2|72.2|17|18|NULL
1040|6524|M|1|2013|7|53|48|57.2|79|362|372|NULL
1040|6524|M|1|2013|2|47|50|53.1|74.5|179|184|NULL
1040|6524|M|1|2013|11|58.5|79|28.1|31.2|96|96|NULL
1040|6524|M|1|2013|12|51|18|88.2|100|93|93|NULL
1040|6524|M|1|2013|8|40|90|7.7|23.1|13|13|NULL
1040|6524|M|1|2013|5|52.5|49|55.6|77.5|372|382|NULL
1040|6524|M|1|2013|6|78|99|33.3|33.3|3|3|NULL
1040|6524|M|1|2013|4|56|69|43.5|64|23|25|NULL
1040|6524|M|2|2013|9|48|14|80.3|87.3|375|385|NULL
1040|6524|M|2|2013|6|77|85|33.3|33.3|3|3|NULL
1040|6524|M|1|2013|1|56.5|48|57.7|79.6|196|201|NULL
1040|6524|M|2|2013|5|48|14|80.6|87.7|372|382|NULL
1040|6524|M|1|2013|3|52|48|56.2|78.1|352|360|NULL
1040|6524|M|2|2013|8|38|64|23.1|15.4|13|13|NULL
1040|6524|M|2|2013|4|33|24|73.9|68|23|25|NULL
1040|6524|M|2|2013|11|47|41|52.6|54.6|97|97|NULL
1040|6524|M|2|2013|7|48.5|13|82.3|89.8|362|372|NULL
1040|6524|M|2|2013|2|50|12|83.8|88.6|179|184|NULL
1040|6524|M|2|2013|3|49|13.5|80.7|88.6|352|360|NULL
1040|6524|M|2|2013|1|46|15.5|77|86.1|196|201|NULL
1040|6524|M|2|2013|12|53|6|97.9|100|94|94|NULL
1040|6524|M|1|2013|9|53|49|55.5|77.1|375|385|NULL
1040|6533|M|1|2011|8|40.5|89|23.3|33.8|60|65|NULL
1040|6533|M|1|2011|7|49|47|51|72.8|939|1083|NULL
1040|6533|M|1|2011|2|48.5|52|48.9|69.7|524|593|NULL
1040|6533|M|1|2011|9|48|60|41.5|64.2|791|935|NULL
1040|6533|M|1|2011|1|48|47|49.9|71.5|475|555|NULL
1040|6533|M|2|2011|11|57|51|52.6|50.4|251|253|NULL
1040|6533|M|2|2011|7|49|18|80.2|86.7|939|1083|NULL
1040|6533|M|1|2011|6|46|53|54.8|62.5|31|32|NULL
1040|6533|M|1|2011|5|48|49|49.2|70.8|968|1116|NULL
1040|6533|M|1|2011|12|43|19|76.8|100|246|246|NULL
1040|6533|M|2|2011|9|46|24|73.5|80.2|789|933|NULL
1040|6533|M|2|2011|5|48|19|78|84.2|967|1115|NULL
1040|6533|M|1|2011|10|48.5|20.5|79.3|98.6|208|213|NULL
1040|6533|M|1|2011|4|39|67|22|46.2|123|157|NULL
1040|6533|M|2|2011|3|48|18|79.8|87.1|875|991|NULL
1040|6533|M|2|2011|12|46.5|7|94|100|248|248|NULL
1040|6533|M|2|2011|8|42|61|40.7|37.5|59|64|NULL
1040|6533|M|2|2011|10|60|7|94.3|100|209|214|NULL
1040|6533|M|1|2011|3|49|45|53.2|74.4|876|991|NULL
1040|6533|M|2|2011|2|51|18|81.5|86.8|523|593|NULL
1040|6533|M|1|2011|11|53|84|17.5|19|251|253|NULL
1040|6533|M|2|2011|1|45|21|73.9|80.9|475|554|NULL
1040|6533|M|2|2011|6|63|17|74.2|75|31|32|NULL
1040|6533|M|2|2011|4|45|34|64.2|63.9|123|156|NULL
1040|6533|M|1|2012|6|38|63|35.7|62.1|28|29|NULL
1040|6533|M|1|2012|7|42|48|42.3|69.2|933|1024|NULL
1040|6533|M|2|2012|5|52|19|77.8|83.5|958|1056|NULL
1040|6533|M|1|2012|5|41|50|40.8|67.3|961|1059|NULL
1040|6533|M|1|2012|12|35.5|14|74|100|246|248|NULL
1040|6533|M|1|2012|2|40|54.5|37.3|64.5|491|545|NULL
1040|6533|M|1|2012|11|50|88|13.5|12.7|251|252|NULL
1040|6533|M|2|2012|3|54|17|80.8|86.6|858|936|NULL
1040|6533|M|1|2012|3|43|47|43.3|71.2|861|938|NULL
1040|6533|M|2|2012|11|57|53|51.8|48.6|251|252|NULL
1040|6533|M|2|2012|6|59|20|77.8|82.8|27|29|NULL
1040|6533|M|1|2012|4|31.5|73|22.7|42|128|150|NULL
1040|6533|M|1|2012|10|46.5|16|76.3|98.4|236|249|NULL
1040|6533|M|2|2012|2|59|17|82.2|87.8|490|543|NULL
1040|6533|M|2|2012|12|50|7|94.2|100|241|243|NULL
1040|6533|M|1|2012|9|39|63|29.5|57.9|753|839|NULL
1040|6533|M|2|2012|1|44|20|73.3|79.3|495|542|NULL
1040|6533|M|1|2012|8|35.5|87|12.5|33.3|56|64|NULL
1040|6533|M|2|2012|7|52|17|79.4|86|928|1020|NULL
1040|6533|M|2|2012|4|39|33|57.5|64.4|127|149|NULL
1040|6533|M|2|2012|8|51|57|50.9|43.8|57|65|NULL
1040|6533|M|1|2012|1|43|48|44|69.7|498|543|NULL
1040|6533|M|2|2012|10|58|8|95.8|99.6|236|249|NULL
1040|6533|M|2|2012|9|51|24|72.1|78.8|749|836|NULL
1040|6533|M|1|2013|3|46|46|47.3|76.2|843|924|NULL
1040|6533|M|2|2013|1|48|17|80.2|84.2|510|577|NULL
1040|6533|M|1|2013|12|42|16|77.6|100|241|242|NULL
1040|6533|M|1|2013|7|45|47|46|74.8|928|1036|NULL
1040|6533|M|1|2013|11|49|84|15.1|18|245|245|NULL
1040|6533|M|1|2013|4|40|69.5|25|47.9|132|169|NULL
1040|6533|M|2|2013|6|51.5|24.5|76.7|81.2|30|32|NULL
1040|6533|M|2|2013|2|50|13|79|86.1|467|518|NULL
1040|6533|M|1|2013|6|42.5|67|36.7|50|30|32|NULL
1040|6533|M|1|2013|2|46|55|42.6|71.1|465|516|NULL
1040|6533|M|2|2013|10|51|6|95.4|100|217|228|NULL
1040|6533|M|1|2013|5|45|49|44.6|72.5|945|1061|NULL
1040|6533|M|2|2013|3|49|13|82.4|88.4|845|926|NULL
1040|6533|M|2|2013|9|47.5|20|75.1|81.2|760|867|NULL
1040|6533|M|2|2013|12|46|5|94.9|100|237|238|NULL
1040|6533|M|2|2013|4|47|29.5|62.1|66.9|132|169|NULL
1040|6533|M|1|2013|9|44|61|34.3|64.7|759|865|NULL
1040|6533|M|2|2013|11|59|46|58.2|50.6|249|249|NULL
1040|6533|M|2|2013|7|50|14|81.8|87.8|929|1038|NULL
1040|6533|M|2|2013|8|41|64|37.5|36.8|48|57|NULL
1040|6533|M|1|2013|10|46.5|17|79.6|98.7|216|228|NULL
1040|6533|M|1|2013|8|43|93|10.6|17.5|47|57|NULL
1040|6533|M|1|2013|1|43|43.5|45.9|72.4|510|577|NULL
1040|6533|M|2|2013|5|49|14|79.7|85.2|947|1063|NULL
470|6599|E|1|2011|1|66|52|62.4|81.1|101|127|NULL
470|6599|E|1|2011|10|55|22|90.9|100|11|11|NULL
470|6599|E|2|2011|8|25|71|33.3|25|12|16|NULL
470|6599|E|1|2011|9|63.5|56.5|58.9|73.1|190|249|NULL
470|6599|M|2|2011|9|52|31|69.6|68.9|191|238|NULL
470|6599|M|2|2011|10|64|8|95.5|100|22|22|NULL
470|6599|E|2|2011|7|58|32|72.5|84|189|244|NULL
470|6599|E|2|2011|11|62|59|49|38.5|51|52|NULL
470|6599|E|2|2011|9|56.5|35|68.4|79.5|190|249|NULL
470|6599|E|2|2011|10|85|17|100|100|11|11|NULL
470|6599|E|2|2011|12|59|17|83.3|100|48|48|NULL
470|6599|E|1|2011|12|57|26|80|100|50|50|NULL
470|6599|M|2|2011|8|48|81|27.3|17.6|11|17|NULL
470|6599|E|1|2011|5|62.5|53|61.3|74.5|194|247|NULL
470|6599|E|2|2011|3|57|32|72.2|81.7|176|224|NULL
470|6599|E|2|2011|4|64|41|56|72.2|25|36|NULL
470|6599|E|2|2011|6|28|56|28.6|30.8|7|13|NULL
470|6599|E|1|2011|2|61.5|55.5|59|67.7|100|133|NULL
470|6599|M|2|2011|1|56|29|69.1|67.4|110|135|NULL
470|6599|M|1|2011|8|49|99|9.1|5.9|11|17|NULL
470|6599|M|1|2011|7|83|69|62.4|66.4|202|244|NULL
470|6599|M|1|2011|9|83|73|55|59|191|239|NULL
470|6599|M|1|2011|10|83.5|24|100|100|22|22|NULL
470|6599|E|1|2011|11|50.5|77|32|21.6|50|51|NULL
470|6599|M|2|2011|11|58|58|46.4|19.6|56|56|NULL
470|6599|M|2|2011|12|53.5|10|92.6|100|54|54|NULL
470|6599|M|1|2011|2|79|72|51.5|54.8|103|126|NULL
470|6599|E|1|2011|8|35|76|16.7|12.5|12|16|NULL
470|6599|M|2|2011|5|51|28|71.4|72.6|196|241|NULL
470|6599|M|1|2011|12|84|35|88.7|100|53|53|NULL
470|6599|M|1|2011|4|77|76|44.8|44.4|29|45|NULL
470|6599|E|2|2011|5|58|33|71.6|83|194|247|NULL
470|6599|M|2|2011|2|50|28|75.7|76|103|125|NULL
