DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|TEACHER_USID|CONTENT_AREA|YEAR|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT
470|5579|H|557909209|2|2012|76|4|96|90.3|25|31
470|5579|H|557910101|1|2012|51|69|48.8|47.8|41|46
470|5579|H|557910203|2|2012|65|2|85.7|83.8|35|37
470|5579|H|557909201|2|2012|57.5|3|85.7|89.2|28|37
470|5579|H|557910102|1|2012|49|76|45.5|44.6|55|56
470|5579|H|557910204|2|2012|55|2|77.8|78.2|54|55
470|5579|H|557909101|1|2012|52|27.5|60.7|70.7|28|41
470|5579|H|557910103|1|2012|60.5|30.5|54.8|55.8|42|43
470|5579|H|557910205|2|2012|60|2|86|84.4|43|45
470|5579|H|557909102|1|2012|47|36|57.1|62.1|21|29
470|5579|H|557910104|1|2012|66|40|54.8|51.5|31|33
470|5579|H|557910206|2|2012|54.5|2|80|81|40|42
470|5579|H|557909103|1|2012|65.5|28.5|67.5|66.7|40|48
470|5579|H|557910105|1|2012|53.5|76|47.5|48.8|40|43
470|5579|H|557910207|2|2012|48.5|2|87.5|88.1|40|42
470|5579|H|557909104|1|2012|61|35|58.3|61.9|36|42
470|5579|H|557910106|1|2012|57|60|51.4|48.6|35|37
470|5579|H|557910208|2|2012|39|2|77.4|78.1|31|32
470|5579|H|557909105|1|2012|59|26|71.4|68.6|28|35
470|5579|H|557910107|1|2012|46.5|63.5|50|50|38|38
470|5579|H|557910209|2|2012|51.5|2|87.5|86.4|40|44
470|5579|H|557909106|1|2012|52.5|15.5|73.3|82.9|30|35
470|5579|H|557910108|1|2012|48|21.5|66.7|62.5|30|32
470|5579|H|557910210|2|2012|45.5|2|86.1|86.5|36|37
470|5579|H|557909107|1|2012|74|28|62.8|73.5|43|49
470|5579|H|557910109|1|2012|51|32.5|57.4|54.4|54|57
470|5579|H|557910211|2|2012|54|2|80|78.9|35|38
470|5579|H|557909108|1|2012|65|31.5|71.9|67.4|32|43
470|5579|H|557910212|2|2012|45.5|2|82.5|82.9|40|41
1040|5588|E|558804001|1|2010|74|46|87.5|90.5|16|21
1040|5588|E|558805010|2|2010|61|34|66.7|71.4|9|14
1040|5588|E|558804008|1|2010|65|46.5|75|90.9|8|11
1040|5588|E|558804001|2|2010|63|36.5|70|92.3|10|13
1040|5588|E|558805011|1|2010|53|40|44.4|84.6|9|13
1040|5588|E|558805011|2|2010|42|29.5|64.3|80|14|15
1040|5588|E|558804002|1|2010|45.5|40.5|83.3|100|6|8
1040|5588|E|558804011|1|2010|22|51|28.6|71.4|7|7
1040|5588|E|558804009|1|2010|65|56|58.3|66.7|12|12
1040|5588|E|558804002|2|2010|50|40|66.7|85.7|9|14
1040|5588|E|558804012|2|2010|69.5|40.5|100|90.9|10|11
1040|5588|E|558804009|2|2010|60|32|85.7|87.5|7|8
1040|5588|E|558804003|1|2010|61.5|50.5|70|80|10|10
1040|5588|E|558805008|1|2010|53|35|66.7|88.9|15|18
1040|5588|E|558804010|1|2010|80|41|80|100|10|11
1040|5588|E|558804003|2|2010|88|39|85.7|75|7|8
1040|5588|E|558805008|2|2010|54|28|72.7|87.5|11|16
1040|5588|E|558804010|2|2010|58.5|47|50|50|10|10
1040|5588|E|558804004|1|2010|61.5|48.5|66.7|92.3|12|13
1040|5588|E|558805009|1|2010|76|41|100|100|5|7
1040|5588|E|558804006|2|2010|58|39|61.5|68.8|13|16
1040|5588|E|558804004|2|2010|65|24|77.8|70|9|10
1040|5588|E|558804012|1|2010|46|37|63.6|76.9|11|13
1040|5588|E|558804007|1|2010|66|47|66.7|71.4|12|14
1040|5588|E|558804005|1|2010|69.5|37|83.3|87.5|6|8
1040|5588|E|558805010|1|2010|63|40|60|75|5|8
1040|5588|E|558804007|2|2010|59|23|85.7|100|7|8
1040|5588|E|558804005|2|2010|81|43|80|83.3|5|6
1040|5588|E|558805006|1|2010|43|49|55.6|70|9|10
1040|5588|E|558805004|1|2010|39|50|28.6|66.7|7|9
1040|5588|E|558804006|1|2010|60|39|75|77.8|8|9
1040|5588|E|558805006|2|2010|51|18|80|85.7|5|7
1040|5588|E|558804008|2|2010|49|41|63.6|70.6|11|17
1040|5588|E|558805004|2|2010|58|22|88.9|84.6|9|13
1040|5588|E|558805007|1|2010|82|49|77.8|90.9|9|11
1040|5588|E|558805009|2|2010|46.5|22|75|92.9|12|14
1040|5588|E|558805003|2|2010|54|37|80|85.7|5|7
1040|5588|E|558805007|2|2010|52|11.5|100|75|2|4
1040|5588|E|558805005|2|2010|65|35|88.9|84.6|9|13
1040|5588|E|558805002|2|2010|50.5|29|83.3|93.3|12|15
1040|5588|E|558805002|1|2010|64|26|85.7|87.5|7|8
1040|5588|E|558805001|2|2010|53|28|70|76.9|10|13
1040|5588|E|558805003|1|2010|53|42|53.8|78.6|13|14
1040|5588|E|558805001|1|2010|63|38.5|80|92.3|10|13
1040|5588|E|558805005|1|2010|30|45|20|72.7|5|11
1040|5588|E|558804011|2|2010|55|28|77.8|90.9|9|11
1040|5588|E|558804003|2|2011|64|46|83.3|57.1|6|7
1040|5588|E|558804003|1|2011|56|59|53.8|78.6|13|14
1040|5588|E|558804002|2|2011|57.5|34.5|71.4|93.3|14|15
1040|5588|E|558804004|1|2011|25|47|25|88.9|8|9
1040|5588|E|558804002|1|2011|43|47.5|37.5|80|8|10
1040|5588|E|558804008|1|2011|43|43|38.5|88.2|13|17
1040|5588|E|558804009|2|2011|85|35|92.3|82.4|13|17
1040|5588|E|558804009|1|2011|75|57|63.6|92.9|11|14
1040|5588|E|558804005|2|2011|62|36.5|75|76.9|12|13
1040|5588|E|558804010|1|2011|56|58|45.5|61.5|11|13
1040|5588|E|558805010|2|2011|50|30|85.7|88.9|7|9
1040|5588|E|558804007|2|2011|67|36|76.9|87.5|13|16
1040|5588|E|558804010|2|2011|78|40|100|100|3|6
1040|5588|E|558804008|2|2011|73.5|36|66.7|62.5|6|9
1040|5588|E|558804006|2|2011|81|32|90.9|93.3|11|15
1040|5588|E|558804006|1|2011|81.5|32.5|83.3|100|6|6
1040|5588|E|558804004|2|2011|68.5|28.5|91.7|93.8|12|16
1040|5588|E|558804007|1|2011|34|54|30.8|93.8|13|16
1040|5588|E|558804005|1|2011|52|48|66.7|88.9|9|9
1040|5588|E|558805001|1|2011|62|41|75|88.9|8|9
1040|5588|E|558805005|2|2011|75|19|75|87.5|16|16
1040|5588|E|558804001|1|2011|63|49.5|50|100|8|11
1040|5588|E|558805001|2|2011|59|22|75|84.6|12|13
1040|5588|E|558805006|1|2011|35|60|40|66.7|5|6
1040|5588|E|558804001|2|2011|41|28|77.8|100|9|10
1040|5588|E|558805002|1|2011|65.5|53.5|60|80|10|10
1040|5588|E|558805006|2|2011|60|27|81.8|91.7|11|12
1040|5588|E|558805011|2|2011|37|29|50|72.7|10|12
1040|5588|E|558805002|2|2011|51|15.5|70|66.7|10|12
1040|5588|E|558805012|2|2011|30|25|50|80|8|10
1040|5588|E|558805005|1|2011|31|65|22.2|72.7|9|11
1040|5588|E|558805003|1|2011|33|55|23.1|64.3|13|14
1040|5588|E|558805007|2|2011|61|22|80|87.5|15|16
1040|5588|E|558805004|1|2011|56.5|53|54.5|81.8|22|22
1040|5588|E|558805003|2|2011|46.5|29|83.3|85.7|6|7
1040|5588|E|558805008|1|2011|28.5|48|37.5|75|8|8
1040|5588|E|558805004|2|2011|34|20|77.8|80|9|10
1040|5588|E|558805009|1|2011|65|48|55.6|100|9|10
1040|5588|E|558805008|2|2011|34|27.5|75|83.3|12|12
1040|5588|E|558805012|1|2011|45|56|36.4|66.7|11|12
1040|5588|E|558805009|2|2011|36|23.5|80|90|10|10
1040|5588|E|558805011|1|2011|59.5|52.5|66.7|84.6|12|13
1040|5588|E|558805007|1|2011|50|55.5|33.3|66.7|12|15
1040|5588|E|558805010|1|2011|38|55|30|83.3|10|12
1040|5588|E|558804010|1|2012|38|52.5|20|83.3|10|12
1040|5588|E|558804009|2|2012|61|42.5|66.7|71.4|12|14
1040|5588|E|558804005|1|2012|25|54|36.4|66.7|11|12
1040|5588|E|558804010|2|2012|63|28|77.8|90|9|10
1040|5588|E|558804007|2|2012|43|29|63.6|75|11|12
1040|5588|E|558804007|1|2012|44|53|36.4|75|11|12
1040|5588|E|558805006|1|2012|20|65|0|50|2|2
1040|5588|E|558804008|1|2012|58|58.5|50|85.7|6|7
1040|5588|E|558804006|1|2012|42|60|44.4|80|9|10
1040|5588|E|558804005|2|2012|45|28|81.8|83.3|11|12
1040|5588|E|558804008|2|2012|64|27|88.9|72.7|9|11
1040|5588|E|558804006|2|2012|39|27|75|78.6|12|14
1040|5588|E|558804009|1|2012|33|54|50|75|4|4
1040|5588|E|558805005|1|2012|43.5|47|56.2|70.6|16|17
1040|5588|E|558804002|2|2012|59|45|75|70|8|10
1040|5588|E|558805007|2|2012|49|24.5|83.3|92.9|12|14
1040|5588|E|558805005|2|2012|47|20|81.8|91.7|11|12
1040|5588|E|558804003|1|2012|42|45|27.3|73.3|11|15
1040|5588|E|558805008|1|2012|52|38|46.2|58.8|13|17
1040|5588|E|558805001|2|2012|7|20|28.6|66.7|7|9
1040|5588|E|558804003|2|2012|62|48.5|60|61.5|10|13
1040|5588|E|558805008|2|2012|18|25|50|81.2|12|16
1040|5588|E|558805006|2|2012|25|20|37.5|60|8|10
1040|5588|E|558804004|1|2012|59|50|66.7|90.9|9|11
1040|5588|E|558805009|1|2012|44|45.5|33.3|53.8|12|13
1040|5588|E|558805007|1|2012|38|43|53.8|80|13|15
1040|5588|E|558804004|2|2012|52.5|31.5|87.5|100|8|8
1040|5588|E|558805009|2|2012|48.5|33.5|62.5|70|8|10
1040|5588|E|558805003|1|2012|10|34|44.4|58.3|9|12
1040|5588|E|558805001|1|2012|52|39|62.5|72.7|8|11
1040|5588|E|558805010|1|2012|51.5|51|62.5|75|8|8
1040|5588|E|558805003|2|2012|40|21|84.6|81.2|13|16
1040|5588|E|558804001|1|2012|50|49|50|72.7|6|11
1040|5588|E|558805010|2|2012|31|16|75|100|4|4
1040|5588|E|558805004|1|2012|41|30|54.5|83.3|11|12
1040|5588|E|558805002|1|2012|30|30|83.3|100|6|6
1040|5588|E|558804001|2|2012|59|34|81.8|76.9|11|13
1040|5588|E|558805004|2|2012|59|18|84.6|100|13|14
1040|5588|E|558805002|2|2012|36.5|13|75|80|8|10
1040|5588|E|558804002|1|2012|36|54|20|64.7|15|17
470|5638|E|563804001|1|2010|34|49|27.3|58.3|11|12
470|5638|E|563805003|2|2010|41|46|40|83.3|5|6
470|5638|E|563805003|1|2010|28|36|57.1|100|7|7
470|5638|E|563804001|2|2010|55.5|45|50|72.7|10|11
470|5638|E|563805001|1|2010|60|55|57.1|62.5|7|8
470|5638|E|563804002|2|2010|79.5|43|90|90|10|10
470|5638|E|563804002|1|2010|45.5|47|50|66.7|6|9
470|5638|E|563805001|2|2010|47.5|32|75|88.9|8|9
470|5638|E|563805004|1|2010|59|54|44.4|75|9|12
470|5638|E|563804005|2|2010|68.5|42|60|58.3|10|12
470|5638|E|563805002|1|2010|38|47|28.6|85.7|7|7
470|5638|E|563805004|2|2010|49.5|31|75|83.3|4|6
470|5638|E|563804003|1|2010|33|51|33.3|46.2|9|13
470|5638|E|563804004|2|2010|61.5|40.5|83.3|85.7|12|14
470|5638|E|563804004|1|2010|35|48|45.5|63.6|11|11
470|5638|E|563804003|2|2010|65|41|66.7|81.8|9|11
470|5638|M|563806101|1|2010|65.5|73.5|36.4|36|22|25
470|5638|M|563807201|2|2010|57|48|62.5|43.8|16|16
470|5638|M|563807101|1|2010|68|79|31.2|31.2|16|16
470|5638|M|563806201|2|2010|59|44|59.1|60|22|25
470|5638|E|563804005|1|2010|56|58|57.1|71.4|7|7
470|5638|E|563805002|2|2010|46.5|23|58.3|92.3|12|13
470|5638|E|563804001|1|2011|45|59|33.3|55.6|9|9
470|5638|E|563804002|2|2011|33.5|42.5|16.7|50|6|6
470|5638|E|563804002|1|2011|31|59|44.4|63.6|9|11
470|5638|E|563804001|2|2011|29|47|36.4|38.5|11|13
470|5638|E|563804005|2|2011|38|34.5|37.5|77.8|8|9
470|5638|E|563805002|2|2011|46.5|31.5|70|90.9|10|11
470|5638|E|563804006|1|2011|69|63|57.1|66.7|7|9
470|5638|E|563804006|2|2011|66|30|66.7|100|6|8
470|5638|M|563806101|1|2011|57|59|52|61.5|25|26
470|5638|E|563805001|1|2011|57|74|33.3|53.8|12|13
470|5638|M|563807101|1|2011|75|87|33.3|35.3|15|17
470|5638|M|563806201|2|2011|59|22|72|76.9|25|26
470|5638|E|563805001|2|2011|27|57|42.9|62.5|7|8
470|5638|E|563804003|1|2011|54|64.5|50|50|6|6
470|5638|M|563807201|2|2011|61.5|38.5|56.2|55.6|16|18
470|5638|E|563805002|1|2011|69|69.5|41.7|78.6|12|14
470|5638|M|563808101|1|2011|57|90|25|25|12|12
470|5638|E|563805003|1|2011|55|68|60|57.1|5|7
470|5638|M|563808201|2|2011|50.5|37|58.3|58.3|12|12
470|5638|E|563805004|1|2011|58|75|11.1|44.4|9|9
470|5638|E|563805003|2|2011|56|32|76.9|93.8|13|16
470|5638|E|563804004|1|2011|42|61|22.2|63.6|9|11
470|5638|E|563805004|2|2011|26|40|33.3|71.4|12|14
470|5638|E|563804005|1|2011|27|61|9.1|46.2|11|13
470|5638|E|563804004|2|2011|29.5|56.5|33.3|42.9|12|14
470|5638|E|563804003|2|2011|25|49.5|25|33.3|4|6
470|5638|E|563805001|2|2012|61|66|22.2|33.3|9|9
470|5638|E|563805002|2|2012|43|29|57.1|100|7|8
470|5638|E|563805002|1|2012|35|53|33.3|50|12|12
470|5638|E|563805003|2|2012|43|38|55.6|70|9|10
470|5638|E|563805001|1|2012|30|74|27.3|41.7|11|12
470|5638|E|563804001|2|2012|39|34|42.9|60|7|10
470|5638|E|563805004|1|2012|52|69|37.5|50|8|8
470|5638|E|563804002|2|2012|49|41.5|33.3|57.1|6|7
470|5638|E|563804002|1|2012|47.5|45|50|92.3|10|13
470|5638|E|563804003|1|2012|29|48|28.6|55.6|7|9
470|5638|E|563805005|1|2012|21|74|40|37.5|5|8
470|5638|E|563804001|1|2012|37|48|42.9|75|7|12
470|5638|E|563804004|1|2012|49|41|42.9|66.7|7|9
470|5638|E|563805003|1|2012|12|53|28.6|50|7|8
470|5638|M|563806101|1|2012|79|75|55.6|52.2|18|23
470|5638|E|563804004|2|2012|44|40|37.5|61.5|8|13
470|5638|M|563807101|1|2012|62.5|55.5|50|72.2|18|18
470|5638|M|563806201|2|2012|74.5|35.5|77.8|87|18|23
470|5638|E|563805004|2|2012|65.5|42|66.7|69.2|12|13
470|5638|M|563807201|2|2012|75|20|88.9|88.9|18|18
470|5638|E|563805005|2|2012|48|37|33.3|70|9|10
470|5638|M|563808101|1|2012|59.5|87.5|16.7|30.4|18|23
470|5638|E|563804003|2|2012|59|27|76.9|86.7|13|15
470|5638|M|563808201|2|2012|75|30.5|83.3|69.6|18|23
470|5638|M|563809101|1|2012|71|99|27.3|33.3|11|12
470|5638|M|563809201|2|2012|87|8|100|91.7|11|12
2690|5881|E|588104001|1|2012|64|18.5|100|100|2|6
2690|5881|E|588104001|2|2012|37.5|46.5|37.5|66.7|8|12
2690|5881|E|588104002|1|2012|35.5|36.5|50|92.9|10|14
2690|5881|E|588104002|2|2012|28|22|55.6|85.7|9|14
2690|5881|E|588104003|1|2012|76|38|69.2|94.4|13|18
2690|5881|E|588104003|2|2012|42|12.5|83.3|100|6|10
2690|5881|E|588104004|1|2012|19.5|43.5|33.3|92.9|6|14
2690|5881|E|588104004|2|2012|47|30|40|77.8|5|9
2690|5881|E|588104005|1|2012|45|35|71.4|100|7|9
2690|5881|E|588104005|2|2012|50|30|57.1|80|7|10
2690|5881|E|588104006|1|2012|32|35.5|50|87.5|8|8
2690|5881|E|588104006|2|2012|19|29|27.3|75|11|16
2690|5881|E|588104007|1|2012|21.5|26|33.3|66.7|6|9
2690|5881|E|588104007|2|2012|42|24|71.4|88.9|7|9
2690|5881|E|588104008|1|2012|54|40|60|90.9|10|11
2690|5881|E|588104008|2|2012|23|29|55.6|55.6|9|9
2690|5881|E|588105001|1|2012|88.5|44.5|83.3|75|6|8
2690|5881|E|588105001|2|2012|74|19|71.4|63.6|7|11
2690|5881|E|588105002|1|2012|72|60|100|100|5|7
2690|5881|E|588105002|2|2012|46.5|20|66.7|77.8|6|9
2690|5881|E|588105003|1|2012|41|29|50|90|8|10
2690|5881|E|588105003|2|2012|31.5|24.5|75|84.6|8|13
2690|5881|E|588105004|1|2012|15|31|20|75|5|8
2690|5881|E|588105004|2|2012|55|17|55.6|83.3|9|12
2690|5881|E|588105005|1|2012|20|33.5|30|66.7|10|12
2690|5881|E|588105005|2|2012|31.5|34|50|70|8|10
2690|5881|M|588106101|1|2012|29|55|22|60.5|41|43
2690|5881|M|588106102|1|2012|30|69|20.7|38.2|29|34
2690|5881|M|588106103|1|2012|38|49|33.3|71|27|31
2690|5881|M|588106104|1|2012|55|54|48.5|75.7|33|37
2690|5881|M|588106201|2|2012|45|27|62.9|66.7|35|39
2690|5881|M|588106202|2|2012|53|22|70.4|69|27|29
2690|5881|M|588106203|2|2012|44.5|24|69.4|85.4|36|41
2690|5881|M|588106204|2|2012|53|26|62.9|71.8|35|39
2690|5881|M|588107101|1|2012|46.5|74|21.4|50|28|32
2690|5881|M|588107102|1|2012|38|71|20|51.4|30|35
2690|5881|M|588107103|1|2012|42|62|28|71.4|25|28
2690|5881|M|588107104|1|2012|26|68.5|7.7|48.5|26|33
2690|5881|M|588107201|2|2012|47|19|76|87.5|25|32
2690|5881|M|588107202|2|2012|76|19.5|86.4|84.6|22|26
2690|5881|M|588107203|2|2012|59|23|81.5|84.4|27|32
2690|5881|M|588107204|2|2012|56|20|75.8|81.1|33|37
2690|5881|M|588108101|1|2012|35|86|8.7|21.4|23|28
2690|5881|M|588108102|1|2012|36|78|14.3|44.8|21|29
2690|5881|M|588108103|1|2012|48|90|21.1|38.5|19|26
2690|5881|M|588108201|2|2012|51|24.5|83.3|81.8|18|22
2690|5881|M|588108202|2|2012|53.5|45|68.2|67.7|22|31
2690|5881|M|588108203|2|2012|48.5|42.5|65|65.4|20|26
470|6352|E|635204001|1|2010|74|52|63.6|72.7|11|11
470|6352|E|635204008|2|2010|33|53|28.6|27.3|7|11
470|6352|E|635204009|1|2010|62|42|58.8|60|17|20
470|6352|E|635204001|2|2010|56|17|80|100|5|5
470|6352|E|635205001|1|2010|89|63.5|75|77.8|8|9
470|6352|E|635204004|1|2010|42|50|54.5|63.6|11|11
470|6352|E|635204002|1|2010|56|40|60|66.7|5|6
470|6352|E|635205001|2|2010|41|53|37.5|33.3|8|9
470|6352|E|635204004|2|2010|55|43.5|50|37.5|12|16
470|6352|E|635204002|2|2010|51|44|71.4|66.7|7|12
470|6352|E|635205002|1|2010|75.5|63.5|64.3|60|14|15
470|6352|E|635204005|1|2010|51|53|33.3|75|6|8
470|6352|E|635204003|1|2010|55|40|72.7|75|11|12
470|6352|E|635205002|2|2010|49|52|54.5|53.8|11|13
470|6352|E|635204005|2|2010|44.5|37|70|53.3|10|15
470|6352|E|635204003|2|2010|28.5|43|50|60|10|10
470|6352|E|635205003|1|2010|80|58|71.4|71.4|7|7
470|6352|E|635204006|1|2010|48|68.5|37.5|37.5|8|8
470|6352|E|635205005|2|2010|43.5|53.5|50|46.7|14|15
470|6352|E|635205003|2|2010|64|68.5|30|36.4|10|11
470|6352|E|635204006|2|2010|56|49|54.5|53.8|11|13
470|6352|E|635205006|1|2010|73.5|60|57.1|66.7|14|18
470|6352|E|635205004|1|2010|64|75|30.8|23.1|13|13
470|6352|E|635204007|1|2010|71|58|55.6|55.6|9|9
470|6352|E|635205006|2|2010|76|48|55.6|45.5|9|11
470|6352|E|635205004|2|2010|70|50|50|30|10|10
470|6352|E|635204009|2|2010|39|55|44.4|30.8|9|13
470|6352|E|635204008|1|2010|52.5|42.5|50|56.2|14|16
470|6352|E|635205005|1|2010|74|68|71.4|71.4|7|7
470|6352|E|635205007|2|2010|49|49|55.6|45.5|9|11
470|6352|E|635204007|2|2010|39.5|42|50|38.5|4|13
470|6352|E|635205007|1|2010|90.5|53.5|100|90|10|10
470|6352|E|635205001|1|2011|66|60|53.3|73.3|15|15
470|6352|E|635205005|2|2011|58|68.5|20|20|10|10
470|6352|E|635205004|2|2011|68|44.5|77.8|66.7|18|18
470|6352|E|635205006|1|2011|69.5|75|50|45.5|10|11
470|6352|E|635205004|1|2011|62|48|71.4|85.7|7|7
470|6352|E|635205003|2|2011|70|55.5|50|50|14|14
470|6352|E|635205001|2|2011|61.5|71|50|30|8|10
470|6352|E|635204005|1|2011|26|61|0|20|9|10
470|6352|E|635205002|2|2011|53.5|41|87.5|70|8|10
470|6352|E|635205002|1|2011|80|81|62.5|55.6|8|9
470|6352|E|635205005|1|2011|53|59|46.2|69.2|13|13
470|6352|E|635205003|1|2011|53.5|71|38.9|55.6|18|18
470|6352|E|635204001|2|2011|43|68|14.3|36.4|7|11
470|6352|E|635205008|2|2011|49|43|53.8|69.2|13|13
470|6352|E|635204004|1|2011|22|62|28.6|42.9|7|7
470|6352|E|635204002|1|2011|34|55|18.2|61.5|11|13
470|6352|E|635204006|2|2011|26.5|54|37.5|58.3|8|12
470|6352|E|635204004|2|2011|26|85|0|20|7|15
470|6352|E|635204002|2|2011|27|66|14.3|25|7|12
470|6352|E|635204005|2|2011|39|40|40|66.7|5|6
470|6352|E|635205006|2|2011|48.5|50|50|50|14|14
470|6352|E|635204003|1|2011|35|66.5|25|50|8|11
470|6352|E|635204001|1|2011|21|54|27.3|54.5|11|12
470|6352|E|635205008|1|2011|66|74|46.7|53.3|15|15
470|6352|E|635204003|2|2011|19|22|33.3|50|6|12
470|6352|E|635205007|2|2011|42|46|55.6|50|9|10
470|6352|E|635204006|1|2011|22.5|57.5|16.7|50|12|12
470|6352|E|635205007|1|2011|52|69|45.5|58.3|11|12
470|6352|E|635204002|2|2012|46|55.5|40|30.8|10|13
470|6352|E|635204002|1|2012|46|49|55.6|90|9|10
470|6352|E|635205001|2|2012|56|52|57.1|55.6|7|9
470|6352|E|635205001|1|2012|59|72|42.9|54.5|7|11
470|6352|E|635204004|1|2012|42|49|46.7|87.5|15|16
470|6352|E|635204007|2|2012|41|32|66.7|43.8|9|16
470|6352|E|635204005|1|2012|27|55.5|31.2|62.5|16|16
470|6352|E|635204004|2|2012|39.5|77|33.3|22.2|6|9
470|6352|E|635205004|1|2012|69|47|75|81.8|8|11
470|6352|E|635204005|2|2012|56|43|54.5|66.7|11|12
470|6352|E|635204003|2|2012|22|57|28.6|50|7|8
470|6352|E|635204003|1|2012|28|51|35.7|66.7|14|15
470|6352|E|635204006|1|2012|42.5|63.5|41.7|58.3|12|12
470|6352|E|635205005|2|2012|44|50|38.5|42.9|13|14
470|6352|E|635205003|2|2012|62|60|46.7|44.4|15|18
470|6352|E|635204006|2|2012|43.5|40.5|25|57.1|4|7
470|6352|E|635205006|1|2012|57|64|38.5|53.3|13|15
470|6352|E|635204007|1|2012|27|44|42.9|55.6|7|9
470|6352|E|635205002|1|2012|71|73|40|28.6|5|7
470|6352|E|635205006|2|2012|61|44|71.4|55.6|7|9
470|6352|E|635205004|2|2012|29|31|27.3|53.8|11|13
470|6352|E|635205002|2|2012|52|46.5|62.5|27.3|8|11
470|6352|E|635204001|1|2012|28.5|47.5|30|63.6|10|11
470|6352|E|635205005|1|2012|66.5|69.5|50|53.3|14|15
470|6352|E|635205003|1|2012|68|60|53.8|53.8|13|13
470|6352|E|635204001|2|2012|28|48|57.1|62.5|7|8
470|6362|E|636204001|1|2010|80|47|81.8|84.6|11|13
470|6362|E|636205009|1|2010|46.5|36|50|66.7|12|12
470|6362|E|636204009|1|2010|84|42|62.5|77.8|8|9
470|6362|E|636204001|2|2010|58|42|54.5|58.3|11|12
470|6362|E|636204009|2|2010|73|66|100|25|3|4
470|6362|E|636204004|1|2010|90|42|100|80|9|10
470|6362|E|636204002|1|2010|82|48.5|75|100|8|9
470|6362|E|636205010|2|2010|41|30|60|50|5|6
470|6362|E|636204010|2|2010|36.5|56|50|28.6|4|7
470|6362|E|636204002|2|2010|49|33|57.1|75|14|16
470|6362|E|636205001|1|2010|70|68|45.5|45.5|11|11
470|6362|E|636204005|1|2010|78.5|49.5|70|90.9|10|11
470|6362|E|636204003|1|2010|87.5|45|100|100|6|9
470|6362|E|636205001|2|2010|71.5|53|66.7|42.9|6|7
470|6362|E|636204005|2|2010|59|52|61.5|66.7|13|15
470|6362|E|636204003|2|2010|46|48|50|44.4|6|9
470|6362|E|636205002|1|2010|45.5|43|50|60|14|15
470|6362|E|636204006|1|2010|76|51|63.6|63.6|11|11
470|6362|E|636205004|2|2010|49|35|64.7|88.9|17|18
470|6362|E|636205002|2|2010|48|52|66.7|63.6|9|11
470|6362|E|636204010|1|2010|90.5|51|85.7|93.8|14|16
470|6362|E|636204004|2|2010|46|41|66.7|58.8|12|17
470|6362|E|636205003|1|2010|47.5|38|62.5|80|8|10
470|6362|E|636204007|2|2010|34.5|44|50|50|14|16
470|6362|E|636205005|2|2010|61.5|29.5|87.5|90|8|10
470|6362|E|636205003|2|2010|56|46.5|80|50|10|10
470|6362|E|636205008|2|2010|61|32.5|50|76.9|12|13
470|6362|E|636204008|2|2010|69|52|42.9|55.6|7|9
470|6362|E|636205004|1|2010|55|49|55.6|72.7|9|11
470|6362|E|636205008|1|2010|62.5|34.5|66.7|100|6|7
470|6362|E|636205006|2|2010|44.5|51|50|63.6|10|11
470|6362|E|636205007|2|2010|45|44|53.8|69.2|13|13
470|6362|E|636204006|2|2010|70|28|71.4|45.5|7|11
470|6362|E|636205006|1|2010|50|44|50|71.4|12|14
470|6362|E|636204007|1|2010|71.5|52|90|76.9|10|13
470|6362|E|636205009|2|2010|45|33|55.6|50|9|12
470|6362|E|636205005|1|2010|70|39|57.1|62.5|7|8
470|6362|E|636205010|1|2010|19|30|40|80|10|10
470|6362|E|636204008|1|2010|84|54|78.6|81.2|14|16
470|6362|E|636205007|1|2010|57|38|44.4|72.7|9|11
470|6362|E|636205003|1|2011|36|62.5|8.3|50|12|14
470|6362|E|636205004|1|2011|32|68|27.3|66.7|11|12
470|6362|E|636205009|1|2011|57|77|46.2|64.3|13|14
470|6362|E|636204009|2|2011|56.5|42.5|83.3|70|6|10
470|6362|E|636204001|1|2011|56|54|75|90.9|8|11
470|6362|E|636204002|1|2011|50.5|60|50|69.2|10|13
470|6362|E|636204006|2|2011|79|39|81.8|70.6|11|17
470|6362|E|636205003|2|2011|63|41|40|40|5|5
470|6362|E|636204001|2|2011|71.5|48.5|75|85.7|4|7
470|6362|E|636204010|2|2011|41|37|71.4|77.8|7|9
470|6362|E|636205001|1|2011|44|70.5|20|54.5|10|11
470|6362|E|636205008|1|2011|18|51.5|16.7|62.5|6|8
470|6362|E|636204008|1|2011|85.5|64|91.7|78.6|12|14
470|6362|E|636204003|1|2011|91|61|77.8|90.9|9|11
470|6362|E|636204008|2|2011|79|34.5|100|81.8|6|11
470|6362|E|636204005|2|2011|61.5|35|71.4|78.6|14|14
470|6362|E|636205002|1|2011|41|72|28.6|44.4|7|9
470|6362|E|636205009|2|2011|40.5|66.5|16.7|33.3|6|9
470|6362|E|636204006|1|2011|77.5|57.5|75|78.6|12|14
470|6362|E|636204004|1|2011|80|44.5|62.5|88.9|8|9
470|6362|E|636204010|1|2011|77|61|77.8|89.5|18|19
470|6362|E|636204007|1|2011|67|54|63.6|93.3|11|15
